Date	RegionId	DangerLevel	ApsTemperature	ApsTemperatureMeanLast2days	ApsTemperatureMeanLast7days	ApsTemperatureMeanLast14days	ApsTemperatureMeanLast30days	ApsTemperatureMin	ApsTemperatureMinMeanLast2days	ApsTemperatureMinMeanLast7days	ApsTemperatureMinMeanLast14days	ApsTemperatureMinMeanLast30days	ApsTemperatureMax	ApsTemperatureMaxMeanLast2days	ApsTemperatureMaxMeanLast7days	ApsTemperatureMaxMeanLast14days	ApsTemperatureMaxMeanLast30days	ApsPercipitation	ApsPercipitationMeanLast2days	ApsPercipitationMeanLast7days	ApsPercipitationMeanLast14days	ApsPercipitationMeanLast30days	ApsPercipitationMostExposedArea	ApsPercipitationMostExposedAreaMeanLast2days	ApsPercipitationMostExposedAreaMeanLast7days	ApsPercipitationMostExposedAreaMeanLast14days	ApsPercipitationMostExposedAreaMeanLast30days	ApsFreezingElevationsTemperature	ApsFreezingElevationsTemperatureMeanLast2days	ApsFreezingElevationsTemperatureMeanLast7days	ApsFreezingElevationsTemperatureMeanLast14days	ApsFreezingElevationsTemperatureMeanLast30days	FcObserved	FcObservedLast2days	FcObservedLast7days	FcObservedLast14days	FcObservedLast30days	DhObserved	DhObservedLast2days	DhObservedLast7days	DhObservedLast14days	DhObservedLast30days	ShObserved	ShObservedLast2days	ShObservedLast7days	ShObservedLast14days	ShObservedLast30days	NewSnowSlabProblem	NewSnowSlabProblemLast2days	NewSnowSlabProblemLast7days	NewSnowSlabProblemLast14days	NewSnowSlabProblemLast30days	NewSnowLooseProblem	NewSnowLooseProblemLast2days	NewSnowLooseProblemLast7days	NewSnowLooseProblemLast14days	NewSnowLooseProblemLast30days	WindSlabProblem	WindSlabProblemLast2days	WindSlabProblemLast7days	WindSlabProblemLast14days	WindSlabProblemLast30days	PersistentWeakLayerProblem	PersistentWeakLayerProblemLast2days	PersistentWeakLayerProblemLast7days	PersistentWeakLayerProblemLast14days	PersistentWeakLayerProblemLast30days	WetSlabProblem	WetSlabProblemLast2days	WetSlabProblemLast7days	WetSlabProblemLast14days	WetSlabProblemLast30days	WetLooseProblem	WetLooseProblemLast2days	WetLooseProblemLast7days	WetLooseProblemLast14days	WetLooseProblemLast30days	GlideSnowProblemProblem	GlideSnowProblemProblemLast2days	GlideSnowProblemProblemLast7days	GlideSnowProblemProblemLast14days	GlideSnowProblemProblemLast30days
2017-02-08	3017.0	2	-8	-9.13333333333333	-7.525	-5.16333335866667	-5.2580645283871	-12.458333	-12.5777775333333	-10.457093825	-7.93711671933333	-8.2782634683871	-1.08333337	-0.850000007	1.016302111125	3.23425009526667	3.56979845158064	0	0	0	0	0	0	0	0	0	0	0	0	150	360	358.064516129032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	1	3	8	13	29	0	0	0	0	0	0	0	0	2	4	0	0	0	0	6	0	0	0	0	0
2017-02-09	3017.0	2	-7.85	-8.61666666666667	-7.65625	-5.71333335866667	-5.39516130258064	-12.958333	-12.9777774666667	-10.87688545	-8.63489446666667	-8.4491236816129	-0.8	-1.02777779	0.401718736125	2.6370278286	3.40877694835484	0	0	0	0	0	0	0	0	0	0	0	0	112.5	320	338.709677419355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	1	3	8	12	30	0	0	0	0	0	0	0	0	1	4	0	0	0	0	6	0	0	0	0	0
2017-02-10	3017.0	2	-9.9	-8.58333333333333	-8.03125	-6.41000002533333	-5.59677420580645	-13.65	-13.022222	-11.4383437	-9.39433891933333	-8.70046775935484	-1.38333333	-1.0888889	0.00901040362499994	2.0170278066	3.21576619577419	0	0	0	0	0	0	0	0	0	0	0	0	75	260	329.032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	1	3	8	11	29	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0
2017-02-11	3017.0	2	-5.1	-7.61666666666667	-7.94375	-6.62000002533333	-5.63064517354839	-6.916667	-11.175	-11.214583325	-9.56489448	-8.68472582387097	3.8	0.53888889	0.296510403625	1.83313891326667	3.21899200222581	0	0	0	0	0	0	0	0	0	0	0	0	37.5	200	319.354838709677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	2	7	11	27	1	1	1	1	1	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0
2017-02-12	3017.0	3	-0.05	-5.01666666666667	-7.175	-6.50333335866667	-5.37096775419355	-2.575	-7.713889	-10.436458325	-9.44989448	-8.43499464322581	6.6583333	3.02499999	0.907291656125	1.83313891326667	3.36926081835484	0	0	0	0	0	0	0	0	0	0	0	0	37.5	180	309.677419354839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	1	6	11	26	1	2	2	2	2	0	0	0	0	4	2	2	2	2	8	0	0	0	0	0
2017-02-13	3017.0	3	-0.15	-1.76666666666667	-6.30625	-6.26000002533333	-5.08548388322581	-2.5583334	-4.0166668	-9.54895825	-9.16878337333333	-8.15703765612903	6.2	5.55277776666667	1.490624993625	1.88258334726667	3.53834684093548	0	0	0	0	0	0	0	0	0	0	900	300	112.5	180	329.032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	5	11	25	1	3	3	3	3	0	0	0	0	4	2	4	4	4	10	0	0	0	0	0
2017-02-14	3017.0	3	-2.5	-0.9	-5.44375	-6.00333333333333	-4.91129033483871	-5.525	-3.5527778	-8.7697916	-8.94378337333333	-7.98768281741936	5.45833349	6.10555559666667	2.20625001125	2.0614722466	3.63377695351613	0	0	0	0	0	0	0	0	0	0	900	600	225	220	358.064516129032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	2	6	13	27	1	3	4	4	4	0	0	0	0	4	0	4	4	4	10	0	0	0	0	0
2017-02-15	3017.0	3	-3.6	-2.08333333333333	-4.64375	-5.95666666666667	-4.68064517354839	-6.5	-4.86111113333333	-7.8927083	-8.9560056	-7.70870164	4.4	5.35277783	2.90625001125	2.16425002326667	3.69211028577419	0	0	0	0	0	0	0	0	0	0	300	700	262.5	220	358.064516129032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	4	7	14	29	1	3	5	5	5	0	0	0	0	4	0	2	4	4	10	0	0	0	0	0
2017-02-16	3017.0	2	-1.5	-2.53333333333333	-3.83125	-5.60333333333333	-4.58225807677419	-4.29166651	-5.43888883666667	-6.87187498875	-8.60211670066667	-7.58074465645161	6.6	5.48611116333333	3.8666666825	2.3298055566	3.75985222125807	0	0	0	0	0	0	0	0	0	0	300	500	300	220	367.741935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	4	0	0	0	0	0	0	4	6	13	28	0	2	5	5	5	0	0	0	0	4	0	0	4	4	8	0	0	0	0	0
2017-02-17	3017.0	3	-6.7	-3.93333333333333	-3.6875	-5.59	-4.64677420580645	-10.82	-7.20388883666667	-6.60458336375	-8.712894434	-7.69091668870968	3.2	4.73333333333333	4.3666666825	2.42591666793333	3.70823931803226	0	0	0	0	0	0	0	0	0	0	600	400	375	240	377.41935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	1	3	6	13	28	0	1	5	5	5	0	0	0	0	4	0	0	4	4	8	0	0	0	0	0
2017-02-18	3017.0	3	-8.55	-5.58333333333333	-3.51875	-5.77333333333333	-4.85000001225806	-10.8	-8.63722217	-6.24833336375	-8.852444434	-7.84817475322581	0.47208333	3.42402777666667	4.598593765	2.35738888993333	3.50733878029032	0	0	0	0	0	0	0	0	0	0	300	400	412.5	240	367.741935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	1	2	6	13	28	0	0	5	5	5	0	0	0	0	4	0	0	4	4	6	0	0	0	0	0
2017-02-19	3017.0	3	-10.05	-8.43333333333333	-4.1375	-6.03	-4.91612904451613	-12.958333	-11.526111	-7.00354161375	-9.129666634	-7.89790591451613	-0.4	1.09069444333333	4.073593765	2.21258333793333	3.45572587706452	0	0	0	0	0	0	0	0	0	0	0	300	412.5	240	348.387096774194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	1	3	7	13	29	0	0	4	5	5	0	0	0	0	4	0	0	4	4	6	0	0	0	0	0
2017-02-20	3017.0	2	-11.85	-10.15	-5.6125	-6.34666666666667	-5.09193549612903	-13.5	-12.4194443333333	-8.36916661375	-9.38577770066667	-8.05086291451613	-0.8	-0.24263889	3.1413021025	2.0570277846	3.34739254158065	0	0	0	0	0	0	0	0	0	0	0	100	412.5	220	338.709677419355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	4	0	0	0	0	0	0	2	7	12	28	0	0	3	5	5	0	0	0	0	4	0	0	2	4	6	0	0	0	0	0
2017-02-21	3017.0	2	-13.35	-11.75	-7.2625	-6.61	-5.51451614129032	-15.7046671	-14.0543333666667	-10.01245832625	-9.64886662733333	-8.35208872419355	-2.52791667	-1.24263889	2.05031251875	1.90627778333333	3.0607393073871	0	0	0	0	0	0	0	0	0	0	0	0	300	220	329.032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	3	5	0	0	0	0	0	0	1	7	11	26	0	0	2	5	5	0	0	0	0	3	0	0	0	4	6	0	0	0	0	0
2017-02-22	3017.0	2	-13	-12.7333333333333	-8.575	-6.81	-5.8580645283871	-15.958333	-15.0543333666667	-11.31662495125	-9.81164440066667	-8.74241129354839	-1.6	-1.64263889	1.1680208325	1.87961111666667	2.84138446867742	0	0	0	0	0	0	0	0	0	0	0	0	187.5	220	300	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	3	4	4	6	0	0	0	0	0	0	0	5	10	24	0	0	1	5	5	0	0	0	0	2	0	0	0	4	6	0	0	0	0	0
2017-02-23	3017.0	2	-10.95	-12.4333333333333	-9.49375	-7.00666666666667	-5.99193549612903	-13.8583336	-15.1737779	-12.23641665125	-9.904977774	-8.8601532483871	-0.383333355	-1.50375000833333	0.570104163125	1.92627778433333	2.72713715722581	0	0	0	0	0	0	0	0	0	0	0	0	150	220	290.322580645161	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	3	5	5	7	0	0	0	0	0	0	0	3	9	23	0	0	0	5	5	0	0	0	0	2	0	0	0	4	4	0	0	0	0	0
2017-02-24	3017.0	2	-9.7	-11.2166666666667	-10.51875	-7.13	-6.20161291548387	-12.3166666	-14.0444444	-13.2395416625	-9.862200014	-9.03058335483871	0.4	-0.527777785	-0.204895836875	2.00627778433333	2.50993284496774	0	0	0	0	0	0	0	0	0	0	0	0	112.5	220	280.645161290323	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	3	5	6	8	0	0	0	0	0	0	0	3	8	22	2	2	2	7	7	0	0	0	0	2	0	0	0	4	4	0	0	0	0	0
2017-02-25	3017.0	3	-11.05	-10.5666666666667	-11.0625	-7.20666666666667	-6.57096775419355	-13.958333	-13.3777777333333	-13.6318332875	-9.88275554733333	-9.40047581322581	-0.133333355	-0.0388889033333333	-0.62156250625	2.089611116	2.24245970448387	0	0	0	0	0	0	0	0	0	0	0	0	37.5	220	261.290322580645	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	5	6	8	0	0	0	0	0	1	1	3	8	21	2	4	4	9	9	0	0	0	0	1	0	0	0	4	4	0	0	0	0	0
2017-02-26	3017.0	3	-12.4	-11.05	-11.54375	-7.69333333333333	-6.98870968967742	-15.458333	-13.9111108666667	-14.2141249125	-10.4521999473333	-9.82628225806451	-0.941666663	-0.225000006	-0.798281255375	1.77350000513333	1.95670700567742	0	0	0	0	0	0	0	0	0	0	0	0	0	220	232.258064516129	1	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	1	5	6	8	0	0	0	0	0	1	2	3	9	20	2	6	6	10	11	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0
2017-02-27	3017.0	3	-9.35	-10.9333333333333	-11.45625	-8.31333333333333	-7.22741936709677	-13.3046665	-14.2404441666667	-14.2574166	-11.1675110473333	-10.1148736422581	0.8	-0.0916666726666666	-0.648281255375	1.3829444518	1.77095431535484	0	0	0	0	0	0	0	0	0	0	0	0	0	220	203.225806451613	0	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	5	6	8	0	0	0	0	0	1	3	3	10	21	2	6	8	11	13	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0
2017-02-28	3017.0	3	-8.95	-10.2333333333333	-11.09375	-8.9	-7.4580645283871	-11.8	-13.5209998333333	-14.0449166	-11.783622154	-10.356809126129	3.1583333	1.00555554566667	-0.153489592875	1.1801666718	1.65805108954839	0	0	0	0	0	0	0	0	0	0	0	0	0	160	193.548387096774	1	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	4	6	8	0	0	0	0	0	1	3	4	11	22	2	6	10	12	15	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-01	3017.0	2	-8.65	-8.98333333333333	-10.50625	-9.31	-7.61451614129032	-10.916667	-12.0071111666667	-13.4464165875	-12.1430666206667	-10.4904112874194	2.10833335	2.02222221666667	0.426041659625	0.956833329133334	1.54998656890323	0	0	0	0	0	0	0	0	0	0	0	0	0	100	164.516129032258	1	2	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	3	6	7	0	0	0	0	0	1	3	5	10	23	2	6	12	13	17	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-02	3017.0	2	-10.4	-9.33333333333333	-10.18125	-9.76333333333333	-7.74516129032258	-16.3583336	-13.0250002	-13.4964166625	-12.8002888606667	-10.731002693871	0.933333337	2.06666666233333	0.74270832675	0.725722218266667	1.49057796687097	0	0	0	0	0	0	0	0	0	0	0	0	0	80	154.838709677419	0	2	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	2	6	6	0	0	0	0	0	1	3	6	9	24	2	6	14	14	19	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-03	3017.0	2	-13.9	-10.9833333333333	-10.55	-10.59	-8.05483870967742	-16.9616661	-14.7455555666667	-13.884333225	-13.6449555	-11.0743897745161	-0.975	0.688888895666667	0.668749996125	0.220722218266667	1.36692205235484	0	0	0	0	0	0	0	0	0	0	0	0	0	60	145.161290322581	1	2	5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6	0	0	0	0	0	1	3	7	10	24	2	6	16	16	21	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-04	3017.0	2	-13.35	-12.55	-11.00625	-11.0333333333333	-8.26612903225806	-16.5166664	-16.6122220333333	-14.4093332	-14.02473326	-11.2975080454839	-1.325	-0.455555554333333	0.453124996125	-0.0809444484	1.19138440719355	0	0	0	0	0	0	0	0	0	0	0	0	0	20	135.483870967742	0	1	5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	1	3	8	10	24	2	6	16	18	23	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-05	3017.0	2	-11.4	-12.8833333333333	-11.05	-11.2233333333333	-8.41129032258064	-14.663	-16.0471108333333	-14.497416575	-14.2822665933333	-11.4750779164516	-0.566666663	-0.955555554333333	0.398958332625	-0.150194447933333	1.11638440741935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.806451612903	0	1	4	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	1	3	8	10	24	2	6	16	20	25	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-06	3017.0	2	-10.1	-11.6166666666667	-10.7625	-11.2266666666667	-8.55	-13.6	-14.9265554666667	-14.26512495	-14.3250443933333	-11.6329246906452	0.358333349	-0.511111104666667	0.561458334125	-0.0996388913333333	1.07955645093548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.129032258065	0	0	3	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	1	3	8	10	24	2	6	16	22	27	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-07	3017.0	2	-9.75	-10.4166666666667	-10.8125	-11.0866666666667	-8.66451612903226	-13.3616667	-13.8748889	-14.272249975	-14.3158221733333	-11.7800752293548	0.658333361	0.150000015666667	0.54375000425	-0.00241666726666669	1.04362903419355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.129032258065	0	0	3	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	1	3	8	11	24	2	6	16	24	29	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-08	3017.0	2	-11.7	-10.5166666666667	-11.15625	-10.9766666666667	-8.81290322580645	-13.9046669	-13.6221112	-14.5353333375	-14.19582216	-11.91705371	0.6666667	0.561111136666667	0.23229167925	0.2105555574	1.01567204709677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.451612903226	1	1	3	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	2	4	9	13	25	1	5	15	25	30	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-09	3017.0	2	-11.2000008	-10.8833336	-11.4750001	-10.85666672	-8.87096776774194	-14.4916668	-13.9193334666667	-14.9822083125	-14.0980444133333	-12.0052257616129	0.116666667	0.480555576	-0.016666656125	0.325000001866667	1.028037638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.451612903226	1	2	3	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	3	8	13	24	1	4	14	26	31	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-10	3017.0	2	-5.5	-9.46666693333333	-10.8625001	-10.4933333866667	-8.72580647741936	-7.85833359	-12.0848890966667	-13.91970831125	-13.6980444126667	-11.8226988967742	3.3	1.36111112233333	0.27916667675	0.570555558866667	1.17319892832258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.451612903226	0	2	3	7	8	0	0	0	0	0	0	0	0	0	0	1	1	1	2	7	0	0	0	0	0	0	2	7	13	23	2	4	14	28	33	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-11	3017.0	2	-4.75	-7.15000026666667	-9.7187501	-10.1633333866667	-8.62096776774194	-7.0583334	-9.80277793	-12.68179172375	-13.347488866	-11.6485053612903	3.75833321	2.39166662566667	0.870833328	0.794444439533333	1.32938172122581	0	0	0	0	0	0	0	0	0	0	300	100	37.5	20	116.129032258065	0	1	2	7	8	0	0	0	0	0	0	0	0	0	0	1	2	2	2	8	0	0	0	0	0	0	0	6	13	22	2	5	14	28	35	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-12	3017.0	2	-1.05	-3.76666666666667	-8.1812501	-9.49666672	-8.40161292903226	-3.92133331	-6.27933343333333	-11.1073750875	-12.6783555533333	-11.3569892422581	5.6583333	4.23888883666667	1.7437499905	1.18055554986667	1.53771505348387	0	0	0	0	0	0	0	0	0	0	0	100	37.5	20	116.129032258065	1	1	3	7	9	0	0	0	0	0	0	0	0	0	0	1	3	3	3	9	0	0	0	0	0	0	0	5	12	21	2	6	14	28	37	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2017-03-13	3017.0	3	-2.1	-2.63333333333333	-7.0187501	-8.81000005333333	-8.15000002580645	-4.2	-5.05988890333333	-9.7995000875	-11.92780002	-11.0521505325806	5.4	4.93888883666667	2.489583323375	1.6033333274	1.75653225767742	0	0	0	0	0	0	0	0	0	0	900	400	150	80	145.161290322581	0	1	3	6	9	0	0	0	0	0	0	0	0	0	0	1	3	4	4	10	0	0	0	0	0	0	0	4	11	20	2	6	14	28	39	0	0	0	0	0	3	3	3	3	7	0	0	0	0	0
2017-03-14	3017.0	3	-3.4	-2.18333333333333	-6.1812501	-8.41333338666667	-8.09516131612903	-5.7	-4.60711110333333	-8.8120000875	-11.4208222533333	-11.01290321	5.258333	5.43888876666667	3.10208327975	1.9005555274	1.80357525767742	0	0	0	0	0	0	0	0	0	0	600	500	225	120	164.516129032258	1	2	4	7	10	0	0	0	0	0	0	0	0	0	0	0	2	4	4	10	0	0	0	0	0	1	1	4	11	21	2	6	14	28	40	0	0	0	0	0	3	6	6	6	10	0	0	0	0	0
2017-03-15	3017.0	3	-5.3	-3.6	-5.6250001	-8.17000005333333	-8.26451615483871	-8.3	-6.06666666666667	-8.17929175	-11.18748892	-11.1975806293548	3.85833335	4.83888878333333	3.502083278375	1.9472221974	1.71325267864516	0	0	0	0	0	0	0	0	0	0	300	600	262.5	140	174.193548387097	0	1	4	6	10	0	0	0	0	0	0	0	0	0	0	0	1	4	4	10	0	0	0	0	0	1	2	4	11	22	2	6	14	28	41	0	0	0	0	0	0	6	6	6	8	0	0	0	0	0
2017-03-16	3017.0	3	-4.45	-4.38333333333333	-4.7187501	-7.89000005333333	-8.40322583225806	-7.475	-7.15833333333333	-7.3755833875	-10.9580444533333	-11.3561827777419	4.29166651	4.46944428666667	3.955208254625	2.0927777414	1.65169353380645	0	0	0	0	0	0	0	0	0	0	300	400	300	160	154.838709677419	0	1	3	5	10	0	0	0	0	0	0	0	0	0	0	0	0	4	4	10	0	0	0	0	0	1	3	3	11	23	2	6	15	28	42	0	0	0	0	0	3	6	9	9	9	0	0	0	0	0
2017-03-17	3017.0	2	-6.05	-5.26666666666667	-4.075	-7.60000005333333	-8.51774196129032	-10.5583334	-8.7777778	-6.8839167125	-10.5713777733333	-11.5185483712903	2.89166665	3.68055550333333	4.3020832525	2.2233332956	1.56889782929032	0	0	0	0	0	0	0	0	0	0	600	400	375	200	145.161290322581	0	0	2	5	10	0	0	0	0	0	0	0	0	0	0	0	0	4	4	10	0	0	0	0	0	1	3	4	11	22	2	6	16	28	43	0	0	0	0	0	0	3	9	9	9	0	0	0	0	0
2017-03-18	3017.0	3	-10.9	-7.13333333333333	-4.75	-7.40000005333333	-8.75322583225806	-13.2166672	-10.4166668666667	-7.55370841375	-10.32171118	-11.7352150551613	-0.1	2.36111105333333	3.8770832525	2.28166662893333	1.42373653896774	0	0	0	0	0	0	0	0	0	0	0	300	375	200	135.483870967742	1	1	3	5	11	0	0	0	0	0	0	0	0	0	0	0	0	3	4	10	0	0	0	0	0	1	3	5	11	21	2	6	16	28	44	0	0	0	0	0	0	3	9	9	9	0	0	0	0	0
2017-03-19	3017.0	2	-8.55	-8.5	-5.225	-7.08000005333333	-8.98064518709677	-11.975	-11.9166668666667	-8.16829173875	-10.01893342	-11.9830645225806	2.75833321	1.84999995333333	3.7520832525	2.55388884293333	1.29981180380645	0	0	0	0	0	0	0	0	0	0	0	200	337.5	200	125.806451612903	0	1	3	5	11	0	0	0	0	0	0	0	0	0	0	0	0	2	4	9	0	0	0	0	0	1	3	6	11	22	2	6	16	28	46	0	0	0	0	0	0	0	9	9	9	0	0	0	0	0
2017-03-20	3017.0	3	-5.55	-8.33333333333333	-5.7875	-6.69000005333333	-8.94354841290323	-8.1	-11.0972224	-8.690625075	-9.58140008666667	-11.8953225870968	4.9	2.51944440333333	3.65729159	2.91833328713333	1.35465051348387	0	0	0	0	0	0	0	0	0	0	0	0	337.5	200	106.451612903226	0	1	2	5	11	0	0	0	0	0	0	0	0	0	0	0	0	1	4	9	0	0	0	0	0	1	3	7	11	22	0	4	14	26	46	0	0	0	0	0	0	0	9	9	9	0	0	0	0	0
2017-03-21	3017.0	3	-5.4	-6.5	-6.2	-6.37666672	-8.84193550967742	-8	-9.35833333333333	-9.165625075	-9.20806675333333	-11.8050000064516	5.0583334	4.23888887	3.614583265	3.23166662386667	1.50259406412903	0	0	0	0	0	0	0	0	0	0	300	100	262.5	220	106.451612903226	0	0	2	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	1	3	8	11	22	0	2	12	24	46	0	0	0	0	0	0	0	6	9	9	0	0	0	0	0
2017-03-22	3017.0	2	-8.4	-6.45	-6.825	-6.28666672	-8.78870970322581	-10.9	-9	-9.815625075	-9.04395564	-11.7386021677419	3.01666665	4.32500001666667	3.33437497125	3.38888884313333	1.61280911735484	0	0	0	0	0	0	0	0	0	0	0	100	187.5	220	106.451612903226	0	0	1	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	1	3	8	11	22	0	0	10	22	46	0	0	0	0	0	0	0	3	9	9	0	0	0	0	0
2017-03-23	3017.0	3	-8.45	-7.41666666666667	-7.21875	-6.07000005333333	-8.67903228387097	-11.6166668	-10.1722222666667	-10.230208425	-8.8914223	-11.677849483871	1.15833342	3.07777782333333	2.99687498	3.42166662446667	1.67598116316129	0	0	0	0	0	0	0	0	0	0	0	100	150	220	106.451612903226	0	0	1	4	11	0	0	0	0	0	0	0	0	0	0	1	1	1	5	9	0	0	0	0	0	0	2	7	9	22	0	0	8	21	46	0	0	0	0	0	0	0	3	9	9	0	0	0	0	0
2017-03-24	3017.0	2	-4.5	-7.11666666666667	-7.225	-5.62333333333333	-8.39354841290323	-6.8166666	-9.7777778	-10.14791675	-8.37975562	-11.3911397903226	3.91666675	2.69722227333333	2.95000001	3.67499996333333	1.88387095090323	0	0	0	0	0	0	0	0	0	0	0	0	112.5	220	106.451612903226	1	1	2	4	12	0	0	0	0	0	0	0	0	0	0	1	2	2	6	9	0	0	0	0	0	0	1	6	9	22	0	0	6	20	46	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0
2017-03-25	3017.0	3	-2.95	-5.3	-6.8375	-5.45333333333333	-8.06935486451613	-6.0583334	-8.16388893333333	-9.58541675	-8.25975560733333	-11.0717849645161	6.4	3.82500005666667	3.38854167875	3.88166663	2.14193546703226	0	0	0	0	0	0	0	0	0	0	300	100	75	240	116.129032258065	0	1	2	4	11	0	0	0	0	0	0	0	0	0	0	0	2	2	5	8	0	0	0	0	0	1	1	6	10	23	0	0	4	18	46	2	2	2	2	2	0	0	0	9	9	0	0	0	0	0
2017-03-26	3017.0	4	-4.64999962	-4.03333320666667	-6.0562499525	-5.44666664133333	-7.86612904580645	-7.416667	-6.763889	-8.860416725	-8.283644514	-10.8639892677419	4.6583333	4.99166668333333	3.98333334125	3.941666636	2.30456987525806	0	0	0	0	0	0	0	0	0	0	900	400	187.5	280	145.161290322581	0	1	1	4	11	0	0	0	0	0	0	0	0	0	0	0	1	2	4	7	0	0	0	0	0	1	2	6	11	24	0	0	2	16	46	0	2	2	2	2	2	2	2	11	11	0	0	0	0	0
2017-03-27	3017.0	3	-9.65	-5.74999987333333	-6.1937499525	-6.01999997466667	-7.86451614258065	-12.475	-8.65000013333333	-8.922916725	-8.85388896	-10.8690967967742	1.45833337	4.17222222333333	3.82083336125	3.66166664066667	2.3387096613871	0	0	0	0	0	0	0	0	0	0	300	500	225	300	154.838709677419	0	0	1	3	11	0	0	0	0	0	0	0	0	0	0	0	0	2	3	6	0	0	0	0	0	1	3	6	12	25	0	0	0	14	44	0	2	2	2	2	2	4	4	13	13	0	0	0	0	0
2017-03-28	3017.0	3	-11.5	-8.59999987333333	-6.9374999525	-6.64666664133333	-7.87903227161291	-14.3583336	-11.4166668666667	-9.705208425	-9.5311112	-10.8820000419355	-0.725	1.79722222333333	3.11770836125	3.25333330733333	2.31962364058065	0	0	0	0	0	0	0	0	0	0	0	400	225	240	154.838709677419	0	0	1	3	10	0	0	0	0	0	0	0	0	0	0	1	1	3	3	7	0	0	0	0	0	0	2	5	12	24	0	0	0	12	42	0	0	2	2	2	0	4	4	10	13	0	0	0	0	0
